"2020-01-25","宜春","Yichun","1","1","0","0","0","360900"
"2020-01-25","北海","Beihai","6","6","0","0","0","450500"
"2020-01-25","桂林","Guilin","6","6","0","0","0","450300"
"2020-01-25","柳州","Liuzhou","3","3","0","0","0","450200"
"2020-01-25","河池","Hechi","3","3","0","0","0","451200"
"2020-01-25","防城港","Fangchenggang","2","2","0","0","0","450600"
"2020-01-25","梧州","Wuzhou","1","1","0","0","0","450400"
"2020-01-25","百色","Baise","1","1","0","0","0","451000"
"2020-01-25","玉林","Yulin","1","1","0","0","0","450900"
"2020-01-26","海淀",,"16","16","0","0","0","0"
"2020-01-26","外地来京人员","People from other cities","12","12","0","0","0","-1"
"2020-01-26","朝阳",,"11","11","0","0","0","0"
"2020-01-26","昌平",,"7","7","0","0","0","0"
"2020-01-26","通州",,"6","6","0","0","0","0"
"2020-01-26","西城",,"5","5","0","0","0","0"
"2020-01-26","丰台",,"4","4","0","0","0","0"
"2020-01-26","大兴",,"1","3","0","2","0","0"
"2020-01-26","石景山",,"2","2","0","0","0","0"
"2020-01-26","顺义",,"1","1","0","0","0","0"
"2020-01-26","东城",,"1","1","0","0","0","0"
"2020-01-26","昆明","Kunming","4","4","0","0","0","530100"
"2020-01-26","丽江","Lijiang","2","2","0","0","0","530700"
"2020-01-26","保山","Baoshan","2","2","0","0","0","530500"
"2020-01-26","德宏",,"2","2","0","0","0","0"
"2020-01-26","西双版纳","Xishuangbanna","1","1","0","0","0","532800"
"2020-01-26","曲靖","Qujing","1","1","0","0","0","530300"
"2020-01-26","玉溪","Yuxi","1","1","0","0","0","530400"
"2020-01-26","红河州","Honghe","1","1","0","0","0","0"
"2020-01-26","大理",,"1","1","0","0","0","0"
"2020-01-26","昭通","Zhaotong","1","1","0","0","0","530600"
"2020-01-26","河北区","Hebei District","5","5","0","0","0","120105"
"2020-01-26","河东区","Hedong District","3","3","0","0","0","120102"
"2020-01-26","外地来津",,"2","2","0","0","0","0"
"2020-01-26","滨海新区","Binhai New Area","1","1","0","0","0","120116"
"2020-01-26","和平区","Heping District","1","1","0","0","0","120101"
"2020-01-26","南开区","Nankai District","1","1","0","0","0","120104"
"2020-01-26","西青区","Xiqing District","1","1","0","0","0","120111"
"2020-01-26","福州","Fuzhou","13","13","0","0","0","350100"
"2020-01-26","泉州","Quanzhou","5","5","0","0","0","350500"
"2020-01-26","厦门","Xiamen","4","4","0","0","0","350200"
"2020-01-26","漳州","Zhangzhou","4","4","0","0","0","350600"
"2020-01-26","三明","Sanming","4","4","0","0","0","350400"
"2020-01-26","宁德","Ningde","3","3","0","0","0","350900"
"2020-01-26","莆田","Putian","1","1","0","0","0","350300"
"2020-01-26","南平","Nanping","1","1","0","0","0","350700"
"2020-01-26","深圳","Shenzhen","29","31","0","2","0","440300"
"2020-01-26","广州","Guangzhou","17","17","0","0","0","440100"
"2020-01-26","珠海","Zhuhai","12","12","0","0","0","440400"
"2020-01-26","佛山","Foshan","10","10","0","0","0","440600"
"2020-01-26","惠州","Huizhou","8","8","0","0","0","441300"
